lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,z_init.1,z_init.2,sigma.1,sigma.2,z_solution.1.1,z_solution.2.1,z_solution.3.1,z_solution.4.1,z_solution.5.1,z_solution.6.1,z_solution.7.1,z_solution.8.1,z_solution.1.2,z_solution.2.2,z_solution.3.2,z_solution.4.2,z_solution.5.2,z_solution.6.2,z_solution.7.2,z_solution.8.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,y_init_rep.1,y_init_rep.2,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2
# Adaptation terminated
# Step size = 0.357685
# Diagonal elements of inverse mass matrix:
# 0.00439122, 0.0188552, 0.0351749, 0.0280063, 0.0662911, 0.0594765
3.805424,0.97523161,0.35768502,3,7,0,-0.27342469,1.0722484,1.1609447,1.0327954,0.31744055,0.42526766,0.30740215,2.0431045,0.79755156,0.23657841,0.47831845,1.8498716,0.37967504,0.38324702,2.0622398,0.75321979,2.5777709,1.1187053,0.37765734,0.55959707,2.1018024,0.44686459,0.78595173,2.0431045,0.79755156,0.23657841,0.47831845,1.8498716,0.37967504,0.38324702,2.0622398,0.75321979,2.5777709,1.1187053,0.37765734,0.55959707,2.1018024,0.44686459,0.78595173,1.1976846,0.39862468,1.110367,0.90448159,0.35786626,0.3347686,1.9290425,0.57731737,0.27363342,2.6919788,0.56737776,2.0651198,1.2007149,0.47926529,0.44178319,2.4196732,0.67764467,0.58794685
2.4128325,0.32739145,0.35768502,3,15,0,4.2486091,1.2168455,1.1282059,0.83445667,0.29497477,0.42296921,0.59847439,2.1307644,0.9590178,0.17935573,0.40589245,2.1158456,0.26498988,0.37071635,2.526267,0.56866055,3.1912,1.321291,0.38643548,0.56017175,2.2775785,0.41127072,1.279806,2.1307644,0.9590178,0.17935573,0.40589245,2.1158456,0.26498988,0.37071635,2.526267,0.56866055,3.1912,1.321291,0.38643548,0.56017175,2.2775785,0.41127072,1.279806,1.4375191,0.13171083,2.8971754,1.8295376,0.2796714,0.44161477,1.2504677,0.18989,0.27574534,1.7043769,0.18872536,4.3567133,0.98024894,0.4538935,0.51844623,0.31465283,0.63862608,0.74227933
3.7713639,0.97781534,0.35768502,4,15,0,-0.20106951,1.1506632,1.2112125,0.79169426,0.31604438,0.41037428,0.47087067,1.8403414,1.01673,0.20555262,0.39566377,1.7673204,0.33491407,0.35094445,2.1356908,0.57192052,2.806463,1.3378742,0.41468936,0.52804858,2.2855995,0.45456365,0.9650853,1.8403414,1.01673,0.20555262,0.39566377,1.7673204,0.33491407,0.35094445,2.1356908,0.57192052,2.806463,1.3378742,0.41468936,0.52804858,2.2855995,0.45456365,0.9650853,0.46765404,0.21818795,1.3252752,0.83787622,0.13447286,0.43635402,2.8885093,0.21442623,0.56035203,2.1183456,0.53648381,3.4153235,0.90247578,0.25778115,0.17885439,1.9604151,0.38429976,0.55195855
4.5853188,0.8817546,0.35768502,4,15,0,-2.7749645,1.0942611,1.0787365,1.0935431,0.35596781,0.42384732,0.32139977,2.1148068,0.86542055,0.27785116,0.56671589,2.0441054,0.38235295,0.49544664,2.1860336,0.80018498,2.5018249,1.123413,0.40314552,0.70704746,1.9116439,0.43909041,1.1990418,2.1148068,0.86542055,0.27785116,0.56671589,2.0441054,0.38235295,0.49544664,2.1860336,0.80018498,2.5018249,1.123413,0.40314552,0.70704746,1.9116439,0.43909041,1.1990418,1.5013886,0.41062765,3.1626417,0.47846167,0.42615066,0.50137711,2.5984357,0.50031652,0.33951966,1.1761356,0.76531813,1.6231141,1.3154136,0.41695208,0.83071202,0.95297782,0.25672189,1.4506349
4.3466462,0.80457036,0.35768502,2,5,0,-2.0134392,1.0572383,1.1074235,1.1584122,0.33736904,0.45031524,0.4457026,2.1287931,0.75875926,0.26424084,0.54776081,1.9726426,0.39012011,0.43919139,2.1384782,0.85756523,2.4552394,1.0488754,0.37420139,0.63253616,1.9601763,0.43661028,0.88663042,2.1287931,0.75875926,0.26424084,0.54776081,1.9726426,0.39012011,0.43919139,2.1384782,0.85756523,2.4552394,1.0488754,0.37420139,0.63253616,1.9601763,0.43661028,0.88663042,1.2623415,0.28679784,5.1080227,1.1176661,0.14304966,0.6785563,2.3507241,0.23167736,0.16891086,1.5200249,0.81155934,1.9417084,1.9314664,0.4347622,0.77794727,2.8092906,0.64329904,0.59568088
3.5271451,0.87964716,0.35768502,3,15,0,-2.4164211,1.0703692,1.2353724,0.89680906,0.33663011,0.51674317,0.44260457,1.7893006,0.88575329,0.24340677,0.44516693,1.6477757,0.4003124,0.37293387,1.8700775,0.68458411,2.4719674,1.2023644,0.41297671,0.55779428,2.1059631,0.47504963,0.8130759,1.7893006,0.88575329,0.24340677,0.44516693,1.6477757,0.4003124,0.37293387,1.8700775,0.68458411,2.4719674,1.2023644,0.41297671,0.55779428,2.1059631,0.47504963,0.8130759,0.67189999,0.24436554,2.1250184,0.76312584,0.38314885,0.56411315,2.1526675,0.69154881,0.82423251,1.9061599,0.26341791,3.5544072,2.9004254,0.30620015,0.54755089,3.0323984,0.32547488,0.4813814
2.7246443,0.95985555,0.35768502,2,7,0,1.4389044,1.0490903,1.2004822,0.88692996,0.37701174,0.62757502,0.42129857,1.6799652,1.0171437,0.29740638,0.48122012,1.5817938,0.48231141,0.41941228,1.7871979,0.67539866,2.2156391,1.247014,0.45895868,0.58843361,2.0086331,0.51350646,0.85099458,1.6799652,1.0171437,0.29740638,0.48122012,1.5817938,0.48231141,0.41941228,1.7871979,0.67539866,2.2156391,1.247014,0.45895868,0.58843361,2.0086331,0.51350646,0.85099458,0.5478854,0.71864937,1.6912186,1.1197649,0.27206381,0.70928312,1.2344985,0.28761762,0.53998524,1.108321,0.47063336,2.5254129,0.6918588,0.68850099,1.0641885,1.6069004,0.21157864,0.95340902
2.1135389,0.8193679,0.35768502,3,11,0,1.4102052,1.0152937,1.1275407,1.2556672,0.30336403,0.41977345,0.39375579,2.2084246,0.64741192,0.23873128,0.50776227,1.8990116,0.41400496,0.35815806,1.9468851,0.91898127,2.4459152,0.96872534,0.33159635,0.50101652,2.1138541,0.44120558,0.53105556,2.2084246,0.64741192,0.23873128,0.50776227,1.8990116,0.41400496,0.35815806,1.9468851,0.91898127,2.4459152,0.96872534,0.33159635,0.50101652,2.1138541,0.44120558,0.53105556,1.5656078,0.39928548,2.2427788,0.60784442,0.24022503,0.46879361,2.5126098,0.5433849,0.67140691,3.3940247,1.1190067,2.745927,0.77810032,0.78470247,0.39374521,2.6149747,0.42411556,0.97668428
1.5660184,0.98301548,0.35768502,3,7,0,-0.29398002,1.1092071,0.92621,1.0254802,0.50125834,0.53921669,0.47056649,1.8734725,1.4514064,0.48424729,0.71157555,1.9861319,0.61492013,0.74006404,1.9542837,0.71972064,1.9751815,1.3564686,0.5709369,0.82442281,1.7686302,0.55761282,1.5063121,1.8734725,1.4514064,0.48424729,0.71157555,1.9861319,0.61492013,0.74006404,1.9542837,0.71972064,1.9751815,1.3564686,0.5709369,0.82442281,1.7686302,0.55761282,1.5063121,1.0676314,0.59067462,2.0424078,0.7316589,0.50022489,0.37399893,4.0332673,0.67754601,0.35769855,2.5026765,0.5496459,2.5200332,1.4551075,0.36338392,0.63695903,3.7148632,0.44852927,1.3759187
-4.3112649,0.88703679,0.35768502,3,15,0,5.5224083,1.0357891,0.88597562,1.4259065,0.29618963,1.0748346,0.30825275,2.7419676,1.0006355,0.30206146,0.60092062,2.3203989,0.56212095,0.44407005,2.4731844,0.75972957,2.5477931,1.0793868,0.35730168,0.47092938,2.2143463,0.46363828,0.53881074,2.7419676,1.0006355,0.30206146,0.60092062,2.3203989,0.56212095,0.44407005,2.4731844,0.75972957,2.5477931,1.0793868,0.35730168,0.47092938,2.2143463,0.46363828,0.53881074,0.16265347,0.35824982,2.6256808,0.90886101,1.2309076,0.44170958,3.3523191,1.4536095,0.7755279,1.2297496,0.61274723,1.5344609,1.258108,0.23903222,0.49826007,1.5530645,0.32913413,0.75567055
-3.9590355,0.97853234,0.35768502,3,7,0,6.3326922,1.0797266,1.0974391,0.75532132,0.45282791,0.29574332,0.47182231,1.4788163,1.5272943,0.40965083,0.48621833,1.5025559,0.67381218,0.47023651,1.828539,0.55994532,1.7994969,1.546509,0.58596448,0.57108026,2.0680082,0.60550985,0.89598174,1.4788163,1.5272943,0.40965083,0.48621833,1.5025559,0.67381218,0.47023651,1.828539,0.55994532,1.7994969,1.546509,0.58596448,0.57108026,2.0680082,0.60550985,0.89598174,0.91783592,1.173302,2.0813912,1.965594,0.40106213,0.37641219,1.2509841,0.74575753,0.51713319,2.6566993,0.51942945,3.7658434,1.7482115,0.77370788,0.54698028,1.5571046,0.46345017,0.82716128
-1.5777929,1,0.35768502,3,7,0,5.5573893,1.1856942,1.1541215,1.2152883,0.26422318,0.81127765,0.35624146,2.6159155,0.41170242,0.15582853,0.47435162,2.4367389,0.19195484,0.3607309,2.6268941,1.0475504,2.9833558,0.94885626,0.29034402,0.69230559,1.9994583,0.34207481,1.2109351,2.6159155,0.41170242,0.15582853,0.47435162,2.4367389,0.19195484,0.3607309,2.6268941,1.0475504,2.9833558,0.94885626,0.29034402,0.69230559,1.9994583,0.34207481,1.2109351,1.2567737,0.16818161,4.1223553,0.30037287,0.16905965,0.42912434,2.1599051,0.19154861,0.22293304,4.4143845,0.90038105,2.5231342,0.79429524,0.27664821,0.64729091,1.0386032,0.36995519,1.7214524
-1.6437546,0.18224358,0.35768502,3,7,0,7.3557583,1.1748172,1.1063592,0.9500505,0.24131327,0.7574277,0.50942338,2.4060522,0.81698012,0.15666661,0.36755155,2.0153302,0.29817425,0.27782958,2.3983365,0.57048443,3.3162277,1.2318239,0.34044787,0.39565947,2.5934901,0.42757925,0.56549101,2.4060522,0.81698012,0.15666661,0.36755155,2.0153302,0.29817425,0.27782958,2.3983365,0.57048443,3.3162277,1.2318239,0.34044787,0.39565947,2.5934901,0.42757925,0.56549101,0.56808341,0.20531954,2.9179807,1.2439535,0.054671369,0.66528903,3.9015437,0.38298458,0.52224028,6.4566968,0.20726051,4.880117,1.0723864,0.27280558,0.51608864,2.8959882,0.1955785,0.44378809
3.6298061,0.97063021,0.35768502,2,7,0,5.449298,1.1371098,1.1167658,0.98336921,0.34769769,0.5528703,0.4035016,2.0635884,0.88067379,0.24779602,0.52063,2.0450486,0.33344289,0.47687435,2.1639595,0.7373317,2.6701451,1.1867229,0.40666548,0.71661893,1.9563989,0.42927495,1.4097007,2.0635884,0.88067379,0.24779602,0.52063,2.0450486,0.33344289,0.47687435,2.1639595,0.7373317,2.6701451,1.1867229,0.40666548,0.71661893,1.9563989,0.42927495,1.4097007,0.92303314,0.31615973,3.5753437,0.77292397,0.33921365,0.97948489,4.2741641,0.40887081,0.36869751,1.9736679,1.2879046,3.9361427,0.65205707,0.28483134,0.38035774,2.169139,0.46563677,1.206693
3.6298061,0.23266235,0.35768502,2,3,0,1.1728522,1.1371098,1.1167658,0.98336921,0.34769769,0.5528703,0.4035016,2.0635884,0.88067379,0.24779602,0.52063,2.0450486,0.33344289,0.47687435,2.1639595,0.7373317,2.6701451,1.1867229,0.40666548,0.71661893,1.9563989,0.42927495,1.4097007,2.0635884,0.88067379,0.24779602,0.52063,2.0450486,0.33344289,0.47687435,2.1639595,0.7373317,2.6701451,1.1867229,0.40666548,0.71661893,1.9563989,0.42927495,1.4097007,0.64550162,0.14092249,1.6440417,0.89334974,0.44498466,0.23891646,0.93136789,0.3887568,1.4688188,0.90772815,0.75352576,2.5411112,0.76042313,0.35842398,1.1207615,2.5212693,0.48082022,3.8693555
2.7584587,1,0.35768502,3,7,0,-2.032073,1.0390293,0.99229061,1.3019785,0.38594246,0.32668288,0.48049842,2.2012525,0.87950521,0.34635764,0.67771367,2.1130127,0.47309196,0.56923821,2.2169778,0.91017836,2.2401001,1.0352204,0.40656298,0.73567327,1.7906047,0.4536567,1.0613788,2.2012525,0.87950521,0.34635764,0.67771367,2.1130127,0.47309196,0.56923821,2.2169778,0.91017836,2.2401001,1.0352204,0.40656298,0.73567327,1.7906047,0.4536567,1.0613788,1.1720817,0.24494778,2.3631167,0.7474895,0.27008254,0.75780779,2.5955828,0.31759388,0.82412871,2.5873441,0.65270626,2.451592,1.1829206,0.36224271,0.88166028,2.4865589,0.88918115,1.8494928
2.9022786,0.98553295,0.35768502,3,15,0,-0.77967076,1.0126657,1.1159714,1.073218,0.33686749,0.50682407,0.33422788,1.9642627,0.93316198,0.29088674,0.50874912,1.7255173,0.52432345,0.40037807,1.8675156,0.72975189,2.2975516,1.1305416,0.40375866,0.51641137,2.0733607,0.49839258,0.61661153,1.9642627,0.93316198,0.29088674,0.50874912,1.7255173,0.52432345,0.40037807,1.8675156,0.72975189,2.2975516,1.1305416,0.40375866,0.51641137,2.0733607,0.49839258,0.61661153,1.2978299,0.29102534,1.0667536,1.0822435,0.29085182,0.42533084,1.3293426,0.28451695,0.73558225,2.7912081,0.84893244,1.846682,2.6500261,0.2949404,0.59454478,2.480988,0.50022993,0.65259857
0.39702642,0.88809023,0.35768502,4,15,0,1.6342885,1.1094064,1.0951423,0.79104785,0.32226012,0.64436076,0.57195843,1.8073272,1.4668332,0.26033803,0.39677676,1.6492793,0.54426329,0.34251058,2.0485319,0.48187179,2.4501714,1.4930556,0.46080581,0.42554494,2.4845577,0.53148872,0.61669765,1.8073272,1.4668332,0.26033803,0.39677676,1.6492793,0.54426329,0.34251058,2.0485319,0.48187179,2.4501714,1.4930556,0.46080581,0.42554494,2.4845577,0.53148872,0.61669765,0.68644101,0.29607469,1.396357,1.0365232,0.54719384,0.39952353,6.5428312,1.1289447,0.063174004,2.8543307,0.28695975,4.0215187,0.88507473,1.4171364,0.57191718,1.9278981,0.28014432,0.8560099
0.58901794,0.93488774,0.35768502,3,15,0,1.0844402,1.1115493,1.3904664,0.86391746,0.3690115,0.62049862,0.58479396,1.6526818,0.63175168,0.21668593,0.46364243,1.6338644,0.27481986,0.42023242,1.6292213,0.85519734,2.5098574,1.098598,0.40405092,0.81118208,1.8110948,0.42667878,1.4926045,1.6526818,0.63175168,0.21668593,0.46364243,1.6338644,0.27481986,0.42023242,1.6292213,0.85519734,2.5098574,1.098598,0.40405092,0.81118208,1.8110948,0.42667878,1.4926045,1.0681938,0.29683251,3.0186505,0.85445907,0.23765498,0.57365648,0.93756147,0.26698881,0.54107807,1.9739644,1.0558872,1.2672363,0.85850685,0.21199595,0.6279195,1.6113295,0.57421805,1.5555952
1.4501763,0.9971716,0.35768502,2,3,0,-0.30534559,1.0849082,1.3773146,0.8395024,0.36586848,0.61487626,0.55387208,1.6057581,0.71945144,0.2288872,0.4447686,1.5530808,0.32077414,0.39162846,1.6724463,0.77915467,2.4318608,1.1460608,0.41749653,0.6961524,1.912672,0.45371857,1.1562029,1.6057581,0.71945144,0.2288872,0.4447686,1.5530808,0.32077414,0.39162846,1.6724463,0.77915467,2.4318608,1.1460608,0.41749653,0.6961524,1.912672,0.45371857,1.1562029,0.14755287,0.29684814,3.0375745,1.1192391,0.19392164,0.53342591,1.4620783,0.4480929,0.37068738,0.55223831,0.98610508,2.9126599,0.42929572,0.38085317,0.74943767,3.7886472,0.24653708,0.96789484
0.39435291,0.65820908,0.35768502,4,15,0,1.8740978,1.0794623,1.4252255,1.0057259,0.33029554,0.46984211,0.68810393,1.7756998,0.44725497,0.18598742,0.45032813,1.6918165,0.24140712,0.3512531,1.7759712,1.0558953,2.5014058,0.94116469,0.33561163,0.73284961,1.8560222,0.38972769,1.0701848,1.7756998,0.44725497,0.18598742,0.45032813,1.6918165,0.24140712,0.3512531,1.7759712,1.0558953,2.5014058,0.94116469,0.33561163,0.73284961,1.8560222,0.38972769,1.0701848,0.91595765,0.17079761,2.8884181,0.33535035,0.19133813,1.0948815,4.044998,0.1991047,0.4984111,1.0719517,1.2748734,3.9219238,0.65571009,1.0364776,0.87099732,0.84917767,2.6152457,0.99021099
0.037344087,0.90695421,0.35768502,3,15,0,2.2363875,1.0138053,1.1250734,0.93145818,0.32038643,0.6192395,0.63166245,1.836388,1.1847831,0.29134269,0.44009573,1.537144,0.65357917,0.34982059,1.6812388,0.57631934,2.2536485,1.2919279,0.43613763,0.42403244,2.2587253,0.55807656,0.48251953,1.836388,1.1847831,0.29134269,0.44009573,1.537144,0.65357917,0.34982059,1.6812388,0.57631934,2.2536485,1.2919279,0.43613763,0.42403244,2.2587253,0.55807656,0.48251953,4.4483358,0.33758096,3.3462981,1.5360182,0.55880213,0.55592975,2.5985533,0.39804403,0.23174192,2.1439511,0.99810112,4.0876844,1.0228825,0.55124624,0.12327893,0.94169456,0.46960795,0.5589247
2.1813335,1,0.35768502,3,7,0,0.94629022,1.0629232,1.0474463,1.3472449,0.37804744,0.49694346,0.5494203,2.218642,0.67227552,0.29899564,0.67395792,2.1762452,0.36779524,0.55924556,2.1812695,1.0691891,2.3169604,0.94942462,0.37119739,0.84819908,1.7096764,0.40971507,1.2951285,2.218642,0.67227552,0.29899564,0.67395792,2.1762452,0.36779524,0.55924556,2.1812695,1.0691891,2.3169604,0.94942462,0.37119739,0.84819908,1.7096764,0.40971507,1.2951285,0.91315262,0.30963338,1.7216477,0.76313345,0.18117351,0.60092334,2.7517136,0.17206317,0.3272097,1.1099665,0.89726547,2.2470399,0.60647834,0.39173896,3.1148086,0.56735182,0.36688104,0.92026265
4.9685477,0.93738907,0.35768502,4,15,0,-2.0327138,1.0965571,1.019261,1.1007666,0.3440827,0.42279905,0.32620651,2.2163259,1.0002813,0.28669504,0.56216554,2.1147544,0.42290492,0.48780309,2.3545644,0.72670066,2.5449849,1.1782503,0.40804053,0.63443716,2.0183905,0.4504969,1.0527907,2.2163259,1.0002813,0.28669504,0.56216554,2.1147544,0.42290492,0.48780309,2.3545644,0.72670066,2.5449849,1.1782503,0.40804053,0.63443716,2.0183905,0.4504969,1.0527907,0.69362414,0.33224603,2.0301487,1.2392111,0.32055765,0.68732986,4.6271271,0.37027587,0.35461483,1.8919686,0.7508175,2.5628033,1.9407577,0.39839766,0.75708199,0.93158196,0.36090434,0.95668766
1.8809924,0.75759914,0.35768502,3,7,0,0.025456613,1.0933514,0.96974945,0.90883529,0.45185544,0.37263303,0.35088418,1.7703937,1.5817884,0.43742454,0.58626225,1.8281482,0.65456123,0.57651438,2.114176,0.60840889,1.9548399,1.4602422,0.55907762,0.64020944,1.9925754,0.56683973,1.098586,1.7703937,1.5817884,0.43742454,0.58626225,1.8281482,0.65456123,0.57651438,2.114176,0.60840889,1.9548399,1.4602422,0.55907762,0.64020944,1.9925754,0.56683973,1.098586,1.0429896,0.2879027,1.3351774,1.6301945,0.67750259,0.51461449,1.7963379,0.78478864,0.7270442,2.7306431,0.62262956,1.426781,1.4956465,0.41915712,0.98757828,2.5747674,0.43586263,1.9390576
4.5275841,0.95374784,0.35768502,3,7,0,-0.85034528,1.077248,0.94653227,1.178262,0.36318184,0.41716155,0.30977961,2.2831624,1.1346691,0.33879077,0.62323978,2.1843474,0.50376546,0.54527428,2.4204187,0.72801295,2.4016907,1.1883076,0.42762441,0.64220529,1.9775654,0.47033301,1.024238,2.2831624,1.1346691,0.33879077,0.62323978,2.1843474,0.50376546,0.54527428,2.4204187,0.72801295,2.4016907,1.1883076,0.42762441,0.64220529,1.9775654,0.47033301,1.024238,1.0835561,0.40277615,2.3703679,1.9123211,0.46048583,0.30592745,2.6487631,0.66007361,0.55141508,2.8498421,0.68239052,2.2561544,0.46688464,0.39667405,0.57268178,1.7268783,0.31750897,2.116716
3.2050951,0.60085242,0.35768502,3,7,0,-2.178523,1.1115486,0.91961174,1.0424563,0.38525243,0.45783593,0.27096437,2.1569695,1.453196,0.36378435,0.60113908,2.1636469,0.54556491,0.56696814,2.4719916,0.62463506,2.3494263,1.3524454,0.47622491,0.62857034,2.0562371,0.49733151,1.1393851,2.1569695,1.453196,0.36378435,0.60113908,2.1636469,0.54556491,0.56696814,2.4719916,0.62463506,2.3494263,1.3524454,0.47622491,0.62857034,2.0562371,0.49733151,1.1393851,1.3161137,0.44623672,1.4039039,1.6550132,0.92787218,1.4970803,1.768477,0.20456126,0.22426731,2.1219995,0.67053047,1.7860872,1.954176,0.37857927,0.64786354,2.5047992,0.29441346,0.83371206
1.0162957,0.28846649,0.35768502,4,15,0,1.1336835,0.94619772,0.97089595,1.3399823,0.34716546,0.43926108,0.66153859,2.19251,1.0154919,0.37020457,0.61437592,1.8626772,0.72727866,0.4587674,1.8667927,0.79082774,2.0780287,1.0454826,0.39572532,0.48457719,1.9767668,0.52849969,0.48645969,2.19251,1.0154919,0.37020457,0.61437592,1.8626772,0.72727866,0.4587674,1.8667927,0.79082774,2.0780287,1.0454826,0.39572532,0.48457719,1.9767668,0.52849969,0.48645969,1.6787113,0.18449327,3.4428063,1.0150581,0.63876508,0.5552635,1.0384574,0.41638146,0.21116097,1.96353,2.7807679,1.9309916,1.3954952,0.34278571,0.47026047,3.1617029,0.39259869,0.64190263
0.37539873,0.98212354,0.35768502,4,15,0,1.6479515,1.0797168,0.84020619,1.3461148,0.32643445,0.48665348,0.63399108,2.7197831,1.2255677,0.33838279,0.65102296,2.4977839,0.54727259,0.53954638,2.8293439,0.70136648,2.5558664,1.177855,0.3979713,0.56031048,2.1152838,0.45984073,0.82789906,2.7197831,1.2255677,0.33838279,0.65102296,2.4977839,0.54727259,0.53954638,2.8293439,0.70136648,2.5558664,1.177855,0.3979713,0.56031048,2.1152838,0.45984073,0.82789906,3.9874276,0.27360073,2.8481499,1.7170867,0.25777782,0.55316967,2.1790452,0.33520735,0.25823724,1.6736525,1.2004598,17.700951,2.3246073,0.28630937,0.65801392,0.93852734,0.60612775,0.58926006
1.4135572,0.97036783,0.35768502,3,7,0,2.9814872,0.99277225,1.2136067,1.1302407,0.3628725,0.36182342,0.34037089,1.8294388,0.68532981,0.2775955,0.53308733,1.6781696,0.43086632,0.40862758,1.7572828,0.92670638,2.1847707,0.98477524,0.37884386,0.61187051,1.8807118,0.46285743,0.71101961,1.8294388,0.68532981,0.2775955,0.53308733,1.6781696,0.43086632,0.40862758,1.7572828,0.92670638,2.1847707,0.98477524,0.37884386,0.61187051,1.8807118,0.46285743,0.71101961,1.0584547,0.32042175,1.8302339,1.3296399,0.22611225,0.3135609,4.5728679,0.17015561,0.36969244,1.6336139,0.97465872,2.3890253,1.2115738,0.61883644,0.83628818,1.5510085,0.84132373,0.79125351
3.2304033,0.99412275,0.35768502,3,7,0,0.44099089,1.0750542,0.90310791,1.1661455,0.41283198,0.60104159,0.43359045,2.1798205,1.3278963,0.41543268,0.68725461,2.161018,0.58904947,0.63949843,2.3383938,0.71823688,2.190977,1.2476783,0.48110835,0.70205516,1.8819412,0.50560228,1.1678933,2.1798205,1.3278963,0.41543268,0.68725461,2.161018,0.58904947,0.63949843,2.3383938,0.71823688,2.190977,1.2476783,0.48110835,0.70205516,1.8819412,0.50560228,1.1678933,2.1735816,0.30786206,3.9300916,2.3823922,0.52746896,1.0450202,4.4053215,0.42775273,0.95564631,3.2779673,0.85218205,1.6587676,1.0898115,0.38293623,0.51967024,2.6906092,0.62882956,2.0913375
0.21405181,0.82573567,0.35768502,3,7,0,0.90388048,0.97359254,0.9642418,1.5234659,0.33098602,0.36395723,0.61738841,2.4310844,0.76865048,0.3168615,0.63645341,2.1318564,0.54871629,0.4470126,2.124408,0.97515358,2.2335561,0.93013023,0.34020955,0.51979279,2.0020295,0.45710341,0.51560769,2.4310844,0.76865048,0.3168615,0.63645341,2.1318564,0.54871629,0.4470126,2.124408,0.97515358,2.2335561,0.93013023,0.34020955,0.51979279,2.0020295,0.45710341,0.51560769,0.81654497,0.23618326,3.5470205,1.4085765,0.6263846,0.44184922,1.741453,0.32790553,0.27285884,2.8441859,1.4222138,1.4649541,1.3743625,0.079695612,0.44607632,3.9833364,0.59355298,0.22305577
2.4563459,0.85515235,0.35768502,3,7,0,2.8613201,1.1192044,0.88351878,1.1407774,0.41034989,0.52579933,0.31083068,2.2675335,1.3745422,0.39441705,0.68982008,2.3279079,0.5280543,0.67533348,2.4088334,0.7007415,2.3373956,1.2872656,0.47909263,0.75057841,1.8920164,0.48547046,1.45094,2.2675335,1.3745422,0.39441705,0.68982008,2.3279079,0.5280543,0.67533348,2.4088334,0.7007415,2.3373956,1.2872656,0.47909263,0.75057841,1.8920164,0.48547046,1.45094,0.69727171,0.29665825,2.1006569,2.2461309,2.0081026,0.92428201,2.4502506,0.34843343,0.41092695,2.614942,0.41425926,1.5337083,1.483749,0.39876279,0.64707187,1.9326743,0.4217667,1.7379033
0.8488956,0.52933067,0.35768502,3,15,0,0.85679126,1.0317371,1.3946363,1.0068449,0.31889141,0.48154388,0.59524696,1.7635552,0.52048077,0.19844782,0.43028465,1.5820744,0.30951581,0.31677293,1.6686936,0.94640511,2.4345356,0.96974728,0.34049901,0.57273261,2.0127139,0.4276301,0.67547755,1.7635552,0.52048077,0.19844782,0.43028465,1.5820744,0.30951581,0.31677293,1.6686936,0.94640511,2.4345356,0.96974728,0.34049901,0.57273261,2.0127139,0.4276301,0.67547755,1.3667919,0.30948918,1.0730846,0.54227075,0.10819184,0.86994859,1.7375739,0.16944012,0.41010223,1.6475173,1.6261156,7.2976935,0.92121429,1.2015891,0.55580306,1.2178879,1.284605,0.84253476
3.2508885,0.99273553,0.35768502,3,7,0,-0.027813499,1.1785976,1.1122019,0.88881883,0.31423437,0.55699287,0.42135241,2.1041517,0.97799272,0.20966878,0.44750007,2.0786283,0.30649455,0.40771468,2.4054211,0.61421293,2.9500619,1.2866115,0.39831875,0.59710108,2.1801885,0.42450283,1.2570785,2.1041517,0.97799272,0.20966878,0.44750007,2.0786283,0.30649455,0.40771468,2.4054211,0.61421293,2.9500619,1.2866115,0.39831875,0.59710108,2.1801885,0.42450283,1.2570785,0.70825579,0.16755804,2.0556117,0.41295809,0.21514392,0.96753806,1.1970602,0.81738848,0.14813788,3.0601853,1.2437228,2.3774888,1.6167463,0.14341122,0.52071343,2.1340836,0.42381889,1.4095659
0.97630907,0.78511263,0.35768502,2,7,0,3.8189731,1.1524531,1.2724502,1.1736943,0.24897912,0.41622387,0.47249048,2.4189943,0.34529173,0.13639114,0.40947292,2.1316327,0.1861262,0.27977017,2.3000524,1.1047571,2.9148157,0.90932054,0.27252979,0.55912057,2.1470968,0.35219125,0.73313342,2.4189943,0.34529173,0.13639114,0.40947292,2.1316327,0.1861262,0.27977017,2.3000524,1.1047571,2.9148157,0.90932054,0.27252979,0.55912057,2.1470968,0.35219125,0.73313342,0.94545598,0.75224948,3.9011953,0.35963439,0.16669619,0.51095133,0.93121162,0.13794222,0.42448982,5.3531967,0.4721235,0.96018155,1.1479071,0.37144822,0.44462835,1.8564255,0.52004252,0.20826715
